GSM5264827_Glu_1_Mito_mRNA.noDups.Asite_31to33_M	GSM5264827_Glu_1_Mito_mRNA.noDups.Asite_31to33_P	GSM5264828_Glu_2_Mito_mRNA.noDups.Asite_31to33_M	GSM5264828_Glu_2_Mito_mRNA.noDups.Asite_31to33_P	GSM5264829_NT4_1_Mito_mRNA.noDups.Asite_31to34_M	GSM5264829_NT4_1_Mito_mRNA.noDups.Asite_31to34_P	GSM5264830_NonDiff_1_Mito_mRNA.noDups.Asite_31to33_M	GSM5264830_NonDiff_1_Mito_mRNA.noDups.Asite_31to33_P	GSM5264831_NonDiff_2_Mito_mRNA.noDups.Asite_31to33_M	GSM5264831_NonDiff_2_Mito_mRNA.noDups.Asite_31to33_P	GSM5264832_NonDiff5_1_Mito_mRNA.noDups.Asite_31to33_M	GSM5264832_NonDiff5_1_Mito_mRNA.noDups.Asite_31to33_P	GSM5264833_NonDiff5_2_Mito_mRNA.noDups.Asite_31to33_M	GSM5264833_NonDiff5_2_Mito_mRNA.noDups.Asite_31to33_P	GSM5264834_Diff_2d_1_Mito_mRNA.noDups.Asite_31to33_M	GSM5264834_Diff_2d_1_Mito_mRNA.noDups.Asite_31to33_P	GSM5264835_Diff_2d_2_Mito_mRNA.noDups.Asite_31to33_M	GSM5264835_Diff_2d_2_Mito_mRNA.noDups.Asite_31to33_P	GSM5264836_H_1_6_Mito_mRNA.noDups.Asite_33to35_M	GSM5264836_H_1_6_Mito_mRNA.noDups.Asite_33to35_P	GSM5264837_H_2_6_Mito_mRNA.noDups.Asite_33to35_M	GSM5264837_H_2_6_Mito_mRNA.noDups.Asite_33to35_P	GSM5264838_HM_1_6_Mito_mRNA.noDups.Asite_33to35_M	GSM5264838_HM_1_6_Mito_mRNA.noDups.Asite_33to35_P	GSM5264839_HM_2_6_Mito_mRNA.noDups.Asite_33to35_M	GSM5264839_HM_2_6_Mito_mRNA.noDups.Asite_33to35_P	GSM5264840_Hela_IP_8U_1_Mito_mRNA.Asite_33to35_M	GSM5264840_Hela_IP_8U_1_Mito_mRNA.Asite_33to35_P	GSM5264841_Hela_IP_8U_2_Mito_mRNA.Asite_33to35_M	GSM5264841_Hela_IP_8U_2_Mito_mRNA.Asite_33to35_P	GSM5264842_WT1_2_Mito_mRNA.noDups.Asite_32to34_M	GSM5264842_WT1_2_Mito_mRNA.noDups.Asite_32to34_P	GSM5264843_WT2_1_Mito_mRNA.noDups.Asite_32to34_M	GSM5264843_WT2_1_Mito_mRNA.noDups.Asite_32to34_P	GSM5264844_WT2_2_Mito_mRNA.noDups.Asite_32to34_M	GSM5264844_WT2_2_Mito_mRNA.noDups.Asite_32to34_P
0	33	0	73	0	3	0	11	0	5	0	10	0	16	0	2	0	0	0	85	0	78	0	146	0	10	0	69	0	127	0	29	0	21	0	13
0	158	0	313	0	36	0	72	0	55	0	66	0	89	0	22	0	9	0	370	0	440	0	747	0	56	0	649	0	653	0	218	0	97	0	107
0	14	0	18	0	11	0	10	0	2	0	14	0	29	0	4	0	2	0	128	0	130	0	213	0	25	0	292	0	333	0	72	0	52	0	45
0	2	0	12	0	10	0	6	0	1	0	12	0	18	0	0	0	1	0	56	0	42	0	125	0	4	0	78	0	54	0	83	0	70	0	82
0	18	0	75	0	5	0	19	0	6	0	16	0	24	0	1	0	0	0	166	0	115	0	271	0	14	0	200	0	264	0	85	0	56	0	82
0	1	0	6	0	5	0	1	0	1	0	1	0	6	0	0	0	0	0	10	0	11	0	37	0	1	0	8	0	35	0	11	0	19	0	9
0	2	0	8	0	5	0	2	0	0	0	4	0	1	0	0	0	0	0	8	0	1	0	18	0	0	0	0	0	0	0	11	1	4	0	5
0	9	0	21	0	2	0	2	0	8	0	1	0	0	0	3	0	1	0	16	0	12	0	33	0	0	0	21	0	11	0	8	0	11	0	7
0	4	0	20	0	3	0	5	0	6	0	3	0	3	0	2	0	0	0	13	0	7	0	25	0	1	0	0	0	0	0	12	0	5	0	5
0	6	0	10	0	10	0	6	0	1	0	0	0	5	0	1	0	0	0	59	0	18	0	81	0	1	0	77	0	15	0	11	0	9	0	12
0	7	0	39	0	15	0	6	0	3	0	4	0	6	0	2	0	0	0	68	0	50	0	102	0	4	0	51	0	37	0	29	0	18	0	35
0	2	0	12	0	3	0	6	0	0	0	2	0	1	0	1	0	0	0	33	0	22	0	42	0	6	0	104	0	27	0	21	0	42	0	38
0	2	0	7	0	5	0	0	0	4	0	3	0	5	0	1	0	0	0	35	0	29	0	65	0	2	0	51	0	0	0	0	0	1	1	0
0	14	0	35	0	5	0	8	0	8	0	3	0	9	0	1	0	0	0	65	0	32	0	101	0	3	0	69	0	50	0	2	0	2	0	9
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	15	0	66	0	1	0	0	0	0	0	6	0	9	1	15
0	6	0	17	0	4	0	6	0	1	0	1	0	6	0	0	0	1	0	8	0	7	0	19	0	1	0	6	0	0	0	22	0	27	0	24
0	7	0	19	0	4	0	12	0	3	0	4	0	2	0	1	0	0	0	70	0	85	0	163	0	4	0	126	0	77	0	22	0	17	0	8
0	2	0	6	0	2	0	1	0	0	0	0	0	1	0	0	0	1	0	32	0	38	0	63	1	3	0	69	0	14	0	9	1	5	1	1
0	0	0	7	0	1	0	2	0	0	0	2	0	2	0	0	0	0	0	9	0	26	0	23	0	3	0	73	0	1	1	12	0	5	0	3
0	9	0	37	0	12	0	4	0	1	0	6	0	8	0	0	0	0	0	23	1	57	1	51	0	9	0	71	0	189	1	38	0	23	1	30
0	5	0	7	0	10	0	1	0	0	0	2	0	9	0	0	0	0	0	5	0	25	0	27	0	3	0	7	0	80	0	18	0	11	1	14
0	5	0	15	0	0	0	1	0	3	0	2	0	0	0	1	0	0	0	334	0	484	1	763	0	103	0	516	0	747	0	52	0	30	0	38
0	99	0	240	0	5	0	31	0	19	0	10	0	14	0	11	0	4	0	107	0	238	0	307	0	47	0	160	0	262	0	165	0	53	0	57
0	54	0	104	0	17	0	22	0	9	0	30	0	41	0	9	0	0	0	410	0	862	0	726	0	135	0	306	0	511	0	277	0	148	0	232
0	12	0	24	0	10	0	8	0	4	0	17	0	17	0	4	0	0	0	25	0	90	0	79	0	22	0	86	0	83	2	68	0	73	0	98
0	5	0	14	0	3	0	7	0	3	0	2	0	4	0	1	0	0	0	71	0	142	0	149	0	18	0	136	0	92	0	28	0	25	0	38
0	2	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	13	0	44	0	52	0	5	0	3	0	72	0	3	0	1	0	4
0	7	0	10	0	0	0	2	0	2	0	1	0	5	0	0	0	0	0	40	0	69	0	112	0	7	0	50	0	47	0	24	0	16	0	23
0	14	0	45	0	4	0	13	0	12	0	8	0	15	0	1	0	0	0	99	0	140	0	212	0	16	0	284	0	74	0	71	0	54	0	66
0	5	0	18	0	3	0	2	0	2	0	6	0	19	0	1	0	2	0	56	0	88	0	108	0	15	0	328	0	111	0	33	0	39	0	61
0	9	0	21	0	3	0	6	0	0	0	12	0	17	0	5	0	0	0	139	0	141	0	227	0	28	0	264	0	145	0	35	0	64	0	49
0	113	0	265	0	11	0	45	0	17	0	40	0	81	0	25	0	1	0	180	0	261	0	356	0	55	0	282	0	103	0	201	0	123	0	147
0	7	0	22	0	3	0	1	0	3	0	7	0	13	0	3	0	0	0	48	0	98	0	83	0	9	0	141	0	81	0	42	0	42	0	37
0	6	0	11	0	0	0	2	0	0	0	10	0	18	0	0	0	0	0	26	0	60	0	69	0	10	0	114	0	129	0	25	0	11	0	22
0	19	0	76	0	4	0	13	0	6	0	39	0	57	0	5	0	0	0	176	0	201	0	345	0	65	0	854	0	768	0	122	0	55	0	58
0	6	0	3	0	2	0	1	0	0	0	8	0	21	0	1	0	0	0	134	0	161	0	238	0	46	0	341	0	424	0	78	0	50	0	78
0	2	0	10	0	2	0	1	0	0	0	3	0	10	0	0	0	0	0	49	0	48	0	66	0	29	0	221	0	277	1	35	0	43	0	51
0	7	0	28	0	7	0	3	0	6	0	16	0	24	0	2	0	1	0	110	0	209	0	183	0	44	0	189	0	223	0	128	0	125	0	127
0	6	0	16	0	7	0	1	0	3	0	9	0	14	0	2	0	1	0	39	0	43	1	61	0	26	0	114	1	175	0	86	0	147	0	118
0	4	0	22	0	1	0	0	0	0	0	1	0	5	0	0	0	0	0	168	0	138	0	169	0	111	0	664	0	876	1	142	0	243	0	277
0	9	0	34	0	2	0	1	0	0	0	5	0	3	0	0	0	1	0	23	1	30	0	30	0	14	0	68	0	157	1	57	1	89	3	111
0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	35	0	38	0	59	0	25	0	108	0	129	0	25	0	54	0	49
0	1	0	6	0	2	0	2	0	0	0	1	0	4	0	1	0	0	0	60	0	103	1	90	0	87	0	399	0	484	0	29	0	56	0	67
0	8	0	20	0	6	0	0	0	2	0	7	0	16	0	1	0	0	0	79	0	244	0	155	0	131	0	758	0	675	0	0	0	1	0	1
0	1	0	3	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	16	0	37	0	18	0	16	0	118	0	26	0	4	0	4	0	7
0	5	0	17	0	0	0	1	0	0	0	6	0	6	0	0	0	0	0	32	0	30	0	41	0	12	0	33	0	92	0	12	0	26	0	26
0	11	0	29	0	6	0	6	0	2	0	11	0	15	2	2	0	0	0	107	0	58	0	136	0	42	0	372	0	181	0	9	0	20	0	24
0	3	0	2	0	1	0	0	0	0	0	3	0	10	0	0	0	0	0	65	1	36	0	92	0	7	0	63	0	190	0	7	0	25	1	16
0	0	0	1	0	0	0	1	0	0	0	2	0	2	0	1	0	0	0	32	0	29	0	64	0	7	0	146	0	43	0	20	0	31	0	30
0	0	0	13	0	3	0	0	0	3	0	4	0	11	0	5	0	0	0	206	0	447	0	505	0	69	0	698	0	940	0	80	0	89	0	115
0	1	0	1	0	0	0	0	0	1	0	3	0	2	0	1	0	0	0	107	0	173	0	234	0	21	0	231	0	317	0	40	0	84	0	62
0	3	0	3	0	7	0	2	0	0	0	1	0	3	0	0	0	0	0	45	0	32	0	70	0	10	0	60	0	187	0	22	0	55	0	52
0	6	0	18	0	5	0	4	0	3	0	3	0	5	0	1	0	0	0	73	0	40	0	134	0	23	0	298	0	576	0	12	0	19	0	22
0	1	0	4	0	0	0	1	0	1	0	4	0	1	0	0	0	0	0	21	0	28	0	55	0	11	0	236	0	257	0	5	0	25	0	6
0	5	0	14	0	1	0	0	0	0	0	6	0	10	0	0	0	0	0	54	1	73	1	126	0	33	0	472	0	543	0	41	0	49	0	40
0	5	0	18	0	3	0	1	0	1	0	1	0	3	0	0	0	0	0	59	0	78	0	93	0	49	0	416	0	352	0	27	0	22	0	25
0	0	0	2	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	4	0	26	0	31	0	10	0	85	0	65	0	2	0	9	0	15
0	2	0	18	0	1	0	0	0	0	0	4	0	6	0	1	0	0	0	49	0	65	0	82	0	45	0	489	0	553	0	29	0	27	0	30
0	14	0	42	0	9	0	3	0	2	0	14	0	27	0	2	0	0	0	216	0	199	0	322	0	98	0	831	0	1089	0	84	0	71	0	73
0	0	0	2	0	5	0	0	0	0	0	3	0	2	0	0	0	0	0	64	0	76	0	93	0	37	0	269	18	436	0	21	0	20	0	26
0	0	0	4	0	1	0	1	0	1	0	1	0	4	0	1	0	0	0	18	0	22	0	39	0	23	0	57	0	23	0	3	0	2	0	3
0	5	0	11	0	2	0	7	0	1	0	1	0	4	0	2	0	0	0	66	0	135	0	169	0	77	0	253	0	196	0	8	0	5	0	3
0	3	0	9	0	0	0	2	0	3	0	2	0	2	0	2	0	2	0	30	0	97	0	69	1	53	0	178	0	188	0	0	0	3	0	2
0	4	0	3	0	1	0	0	0	1	0	2	0	1	0	0	0	0	0	19	0	47	0	35	0	26	0	134	0	329	0	4	0	3	0	3
0	4	0	14	0	2	0	4	0	4	0	1	0	6	0	0	0	1	0	79	0	261	0	95	0	153	0	563	0	751	0	13	0	8	0	6
0	1	0	16	0	0	0	0	0	1	0	9	0	8	0	0	0	0	0	39	0	97	0	45	0	50	0	531	0	863	0	12	0	5	0	5
0	19	0	48	0	4	0	4	0	6	0	4	0	7	0	2	0	0	0	12	0	51	0	26	0	29	0	136	0	161	1	13	0	2	0	4
0	41	0	88	0	3	0	14	0	18	0	7	0	21	0	10	0	1	0	50	0	91	0	58	0	55	0	204	0	391	0	16	0	8	0	13
0	14	0	30	0	5	0	9	0	4	0	11	0	28	0	9	0	0	0	30	0	60	0	54	0	47	0	212	0	99	1	11	0	5	0	8
0	11	0	17	0	8	0	4	0	1	0	25	0	40	0	5	0	0	0	163	0	176	0	281	0	110	0	334	0	236	0	63	1	30	0	36
0	102	0	349	0	15	0	24	0	21	0	44	0	75	0	10	0	1	0	859	0	615	0	1200	0	508	0	2279	0	1942	0	244	0	147	0	137
0	19	0	53	0	11	0	6	0	0	0	20	0	31	0	2	0	0	0	429	0	445	0	965	0	301	0	1209	0	773	0	98	0	70	0	81
0	7	0	36	0	12	0	6	0	4	0	27	0	31	0	1	0	1	0	312	0	219	0	542	0	103	0	482	0	295	0	163	0	104	0	134
0	96	0	285	0	66	0	58	0	32	0	89	0	158	0	36	0	4	0	879	1	686	0	1747	0	283	0	1415	0	1303	0	610	0	468	0	542
0	6	0	17	0	5	0	4	0	2	0	16	0	16	0	4	0	0	0	214	0	152	0	427	0	38	0	264	0	393	0	56	0	78	1	92
0	2	0	9	0	2	0	1	0	0	0	4	0	4	0	0	0	0	0	43	0	49	0	101	0	10	0	90	0	24	0	37	0	31	0	25
0	9	0	21	0	6	0	7	0	5	0	3	0	13	0	1	0	1	0	223	0	327	0	524	0	28	0	586	0	246	0	238	0	105	0	134
0	4	0	12	0	0	0	4	0	4	0	8	0	15	0	1	0	0	0	77	0	90	0	119	0	11	0	129	0	172	0	89	0	45	0	67
0	3	0	5	0	4	0	2	0	1	0	1	0	8	0	0	0	0	0	24	0	56	0	73	0	3	0	97	0	110	0	37	1	28	0	45
0	13	0	32	0	10	0	4	0	4	0	6	0	5	0	3	0	0	0	190	0	257	0	297	0	64	0	556	0	873	0	107	0	63	0	68
0	2	0	6	0	8	0	1	0	0	0	5	0	8	0	1	0	0	0	98	0	159	0	198	0	13	0	325	0	128	0	95	0	87	0	102
0	4	0	7	0	8	0	1	0	1	0	1	0	3	0	0	0	0	0	243	0	212	0	355	0	35	0	624	0	553	0	212	0	257	0	278
0	14	0	39	0	7	0	5	0	2	0	2	0	9	0	1	0	0	0	65	0	63	0	104	0	20	0	181	0	202	0	149	0	144	0	137
0	4	0	7	0	6	0	0	0	0	0	7	0	13	0	2	0	0	0	56	0	55	0	98	0	4	0	143	0	124	0	97	0	183	0	167
0	3	0	10	0	11	0	1	0	1	0	3	0	9	0	3	0	0	0	23	0	7	1	38	0	1	0	17	0	11	0	33	0	88	0	97
0	11	0	31	0	15	0	4	0	3	0	12	0	8	0	6	0	0	0	73	0	86	0	201	0	6	0	162	0	101	1	31	0	85	0	91
0	1	0	3	0	5	0	1	0	0	0	3	0	4	0	1	0	0	0	84	0	37	1	98	0	8	0	115	0	231	1	22	0	74	0	81
0	6	0	24	0	10	0	4	0	3	0	3	0	5	0	0	0	0	0	51	0	38	0	91	0	3	0	117	0	73	0	26	0	57	0	65
0	54	0	175	0	14	0	7	0	6	0	13	0	37	0	5	0	0	0	68	0	48	0	140	0	7	0	94	0	124	0	68	1	107	0	138
0	6	0	16	0	9	0	1	0	0	0	4	0	11	0	2	0	0	0	39	0	36	0	76	0	3	0	91	0	83	0	46	0	101	0	111
0	24	0	90	0	8	0	3	0	1	0	11	0	11	0	0	0	0	0	50	0	47	0	135	0	2	0	125	0	46	0	83	0	163	0	196
0	40	0	155	0	15	0	5	0	7	0	19	0	29	0	4	0	0	0	143	0	109	0	336	0	4	0	206	0	277	0	243	0	559	0	587
0	3	0	10	0	3	0	1	0	0	0	6	0	11	0	1	0	0	0	43	0	26	0	105	0	3	0	98	0	20	0	53	0	160	0	178
0	0	0	3	0	5	0	0	0	0	0	3	0	6	0	0	0	0	0	64	0	72	0	193	0	1	0	95	0	76	0	47	0	142	0	164
0	6	0	22	0	4	0	6	0	1	0	7	0	17	0	0	0	0	0	70	0	81	0	231	0	3	0	128	0	45	0	124	0	220	0	270
0	3	0	6	0	1	0	1	0	0	0	4	0	10	0	0	0	0	0	19	0	27	0	79	0	2	0	0	0	23	0	61	0	93	0	92
0	8	0	24	0	1	0	2	0	0	0	1	0	2	0	3	0	0	0	10	0	2	0	13	0	0	0	0	0	0	0	26	0	38	0	55
0	9	0	53	0	5	0	4	0	2	0	10	0	13	0	5	0	0	0	22	0	25	0	102	0	0	0	52	0	29	0	37	0	53	0	55
0	8	0	29	0	9	0	1	0	1	0	4	0	9	0	3	0	0	0	30	0	20	0	80	0	2	0	141	0	171	0	35	0	50	0	66
0	1	0	20	0	17	0	5	0	5	0	17	0	24	0	0	0	1	0	54	0	37	0	140	0	3	0	82	0	87	0	105	0	192	0	203
0	54	0	130	0	40	0	21	0	9	0	64	0	136	0	12	0	0	0	313	0	157	0	497	0	18	0	840	0	546	0	227	0	437	0	481
0	15	0	22	0	17	0	0	0	0	0	17	0	36	0	0	0	0	0	201	0	151	0	415	0	11	0	795	0	542	0	72	0	174	0	237
0	0	0	18	0	6	0	0	1	1	0	1	0	6	0	0	0	0	0	31	0	19	0	90	0	0	0	119	0	71	0	13	0	37	0	46
0	8	0	30	0	8	0	1	0	0	0	6	0	14	0	1	0	0	0	27	0	39	0	77	1	0	0	78	0	11	0	34	0	116	0	144
0	0	0	8	0	10	0	1	0	1	0	4	0	16	0	2	0	0	0	11	0	21	0	40	0	1	0	55	0	19	0	42	0	158	1	182
0	1	0	4	0	3	0	1	0	0	0	5	0	5	0	0	0	0	0	5	0	5	0	9	0	0	0	2	0	0	0	19	0	41	0	43
0	14	0	37	0	5	0	5	0	2	0	2	0	23	0	6	0	0	0	36	0	45	0	190	0	4	0	89	0	9	0	37	0	62	0	65
0	7	0	20	0	8	0	0	0	1	0	5	0	17	0	3	0	0	0	65	0	104	0	194	0	4	0	201	0	143	0	56	0	80	0	70
0	18	0	22	0	11	0	0	0	0	0	4	0	10	0	1	0	0	0	71	0	152	0	283	0	12	0	149	0	166	0	58	0	51	0	44
0	22	0	84	0	17	0	5	0	5	0	12	0	32	0	4	0	0	0	12	0	21	1	35	0	4	0	0	0	25	0	36	0	29	0	30
0	3	0	6	0	11	0	1	0	1	0	9	0	14	0	2	0	0	0	16	0	25	0	42	0	3	0	28	0	39	0	52	0	51	0	64
0	4	0	7	0	1	0	3	0	0	0	3	0	11	0	0	0	0	0	9	0	6	0	31	0	2	0	0	0	0	0	106	0	80	0	112
0	10	0	25	0	2	0	3	0	2	0	10	0	14	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	81	0	74	0	102
0	4	0	9	0	2	0	0	0	1	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	32	0	32
0	6	0	12	0	6	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	21	0	38	0	60
0	29	0	126	0	8	0	4	0	3	0	3	0	8	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	52	1	49	0	53
0	11	0	23	0	3	0	2	0	2	0	4	0	6	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	5	0	28	0	34
0	12	0	14	0	4	0	0	0	1	0	1	0	5	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	29	0	40	0	54
0	29	0	84	0	13	0	14	0	10	0	16	0	33	0	3	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0	85	0	99	0	120
0	20	0	41	0	32	0	7	0	6	0	21	0	39	0	6	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	65	0	78	0	89
0	2	0	2	0	1	0	0	0	0	0	6	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	12	0	14
0	2	0	2	0	2	0	0	0	0	0	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	28	0	26
0	4	0	9	0	3	0	5	0	1	0	5	0	7	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	41	0	44
0	5	0	7	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	8	0	25	1	27
0	1	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1
0	12	0	32	0	0	0	2	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	4	0	6
0	2	0	12	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	13	0	16	0	9
0	9	0	23	0	7	0	4	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	39	0	36
0	25	0	49	0	19	0	6	0	1	0	5	0	8	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	68	0	55	0	69
0	3	0	10	0	5	0	1	0	0	0	3	0	4	0	1	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	32	0	25	0	28
0	1	0	5	0	6	0	3	0	0	0	6	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	23	0	22	0	26
0	13	0	57	0	8	0	12	0	6	0	20	0	27	0	5	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	129	0	77	0	88
0	4	0	10	0	15	0	2	0	2	0	6	0	17	0	0	0	0	0	60	0	65	0	165	0	16	0	77	0	132	0	50	0	42	0	58
0	3	0	7	0	2	0	0	0	0	0	3	0	9	0	2	0	0	0	84	0	71	0	165	0	27	0	98	0	180	0	32	0	58	0	37
0	14	0	52	0	17	0	7	0	6	0	9	0	17	0	7	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	43	0	37	0	39
0	2	0	19	0	8	0	0	0	3	0	5	0	11	0	3	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	43	0	40	0	44
0	9	0	33	0	14	0	1	0	2	0	4	0	8	0	1	0	0	0	195	0	212	0	416	0	52	0	198	0	170	0	77	0	56	0	54
0	50	0	92	0	25	0	14	0	3	0	8	0	19	0	7	0	0	0	136	0	167	0	368	0	43	0	275	0	208	0	116	0	66	1	74
0	4	0	18	0	22	0	2	0	0	0	14	0	18	0	1	0	0	0	68	1	65	0	136	0	26	0	61	0	40	0	83	0	77	1	77
0	9	0	42	0	28	0	5	0	4	0	12	0	23	0	3	0	2	0	125	0	159	0	275	0	26	0	80	0	198	0	291	0	245	0	275
0	4	0	8	0	13	0	1	0	3	0	10	0	15	0	4	0	0	0	289	0	321	0	489	0	76	0	532	0	499	0	374	0	273	0	286
0	1	0	1	0	3	0	1	0	0	0	8	0	3	0	0	0	0	0	26	0	32	0	42	0	4	0	23	0	12	1	24	1	70	0	60
0	11	0	17	0	10	0	3	0	0	0	4	0	6	0	1	0	0	0	42	0	48	0	103	0	9	0	41	0	84	0	53	0	77	0	116
0	38	0	78	0	23	0	9	0	5	0	7	0	28	0	7	0	1	0	88	0	98	0	203	0	31	0	246	0	194	0	69	0	102	0	102
0	1	0	5	0	5	0	0	0	0	0	1	0	1	0	0	0	0	0	74	0	49	0	103	0	10	0	70	0	21	0	37	0	60	0	87
0	1	0	12	0	5	0	1	0	0	0	3	0	8	0	1	0	0	0	102	0	75	0	168	0	33	0	160	0	137	0	54	0	88	0	111
0	24	0	61	0	11	0	10	0	6	0	12	0	18	0	5	0	0	0	115	0	97	0	199	0	49	0	265	0	315	0	44	0	47	0	57
0	0	0	2	0	7	0	0	0	0	0	2	0	4	0	0	0	0	0	87	0	80	0	143	0	39	0	87	0	172	0	32	0	25	0	32
0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	91	0	43	0	117	0	18	0	109	0	58	0	11	0	16	0	19
0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	9	0	2	0	4	0	1	0	0	0	0	0	1	0	0	1	0
0	39	0	128	0	22	0	15	0	3	0	18	0	35	0	10	0	0	0	11	0	5	0	11	0	1	0	35	0	1	0	69	1	73	0	65
0	61	0	171	0	36	0	8	0	8	0	68	0	101	0	2	0	2	0	448	0	479	0	791	0	250	0	1393	0	967	0	428	0	462	0	488
0	149	0	275	0	25	0	44	0	23	0	80	0	144	0	25	0	1	0	321	0	440	0	454	0	243	0	1183	0	1607	0	269	0	246	0	323
0	0	0	7	0	7	0	0	0	0	0	6	0	12	0	1	0	0	0	55	0	106	0	115	0	54	0	103	0	149	0	10	0	28	0	34
0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	48	0	41	0	26	0	147	0	74	0	14	0	12	0	15
0	3	0	11	0	0	0	1	0	0	0	3	0	3	0	0	0	0	0	68	0	132	0	130	0	78	0	127	0	367	0	37	0	23	0	19
0	3	0	14	0	2	0	0	0	1	0	7	0	15	0	0	0	0	0	82	0	112	0	84	0	89	0	354	0	424	0	42	0	32	0	37
0	8	0	31	0	1	0	0	0	0	0	2	0	5	0	0	0	0	0	35	0	40	0	39	0	51	0	247	0	537	0	7	0	10	0	19
0	5	0	23	0	0	0	0	0	1	0	5	0	5	0	0	0	0	0	48	0	74	0	57	0	51	0	129	0	183	0	11	0	13	0	16
0	2	0	4	0	1	0	0	0	0	0	2	0	2	0	1	0	0	0	36	0	31	0	32	0	24	0	102	0	123	0	4	0	8	0	10
0	1	0	11	0	1	0	0	0	1	0	2	0	2	0	0	0	0	0	15	0	18	0	15	0	8	0	78	0	63	0	2	0	8	0	12
0	13	0	44	0	3	0	7	0	1	0	1	0	4	0	2	0	0	0	87	0	86	0	100	0	29	0	18	0	175	0	13	0	15	0	10
0	5	0	15	0	0	0	4	0	2	0	4	0	8	0	1	0	0	0	85	0	101	0	126	0	29	0	92	0	25	0	16	1	19	0	21
0	1	0	4	0	3	0	0	0	1	0	9	0	7	0	1	0	0	0	153	0	119	0	166	0	89	0	369	0	259	0	26	0	17	0	26
0	8	0	25	0	3	0	3	0	2	0	16	0	14	0	3	0	0	0	70	0	87	0	97	0	110	0	403	0	184	0	23	0	20	0	14
0	2	0	6	0	4	0	1	0	0	0	0	0	6	0	0	0	0	0	53	0	73	0	79	0	40	0	90	0	67	0	5	0	18	0	12
0	1	0	11	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	36	0	58	0	44	0	35	0	110	0	103	0	9	0	22	0	23
0	17	0	53	0	9	0	3	0	3	0	3	0	2	0	0	0	0	0	64	0	144	0	108	0	67	0	322	0	305	0	14	0	8	0	15
0	3	0	11	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	51	0	91	0	58	0	59	0	208	0	318	0	6	0	10	0	12
0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	37	0	43	0	29	0	152	0	164	0	3	0	7	0	3
0	3	0	14	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	2	0	9	0	6	0	7	0	19	0	22	0	6	0	4	0	2
0	3	0	2	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	8	0	20	0	5	0	14	0	44	0	63	0	0	0	3	0	3
0	4	0	17	0	2	0	0	0	1	0	1	0	3	0	0	0	0	0	10	0	12	0	9	0	7	0	15	0	75	0	4	0	0	0	2
